id	filename	md5	size	state
3ec26018-bc36-46a3-be1d-9938360002b0	TCGA-CM-5341-01A-21-1933-20_RPPA_data.tsv	bcd820b5e0630d52c67c421097bf256e	22126	released
5d0df028-52ed-41a9-8226-d2ab18406ece	TCGA-COAD.2132f97f-137c-496e-a513-89df789eace8.ascat2.allelic_specific.seg.txt	5ffed7202becc5a456261d659fae6a36	12008	released
d1dbb5cd-98e1-4cfb-9165-00b6a1d11e50	2182ce2c-5941-4b65-9419-fc7966d5e6d5_wgs_gdc_realn.bam	5a4f9423be585f692ac61b5c3b5d9a93	451600143448	released
7e2107ae-843d-418a-8690-94c2821a50d3	SONGS_p_TCGAb36_SNP_N_GenomeWideSNP_6_E01_585402.CEL	00c15c4b87081c8e15e2b649dd6dcd26	69112153	released
f6b5ec65-34fd-4981-b9d3-fb889852bb35	TCGA-COAD.6e961bd4-1935-41cc-a766-2a7886331371.wgs.varscan2.raw_somatic_mutation.vcf.gz	d7f0831084001ea38b386e51a06dddd5	31816539	released
1052e55b-3d17-436f-9823-27d59a55c537	TCGA-COAD.e7bace56-a486-4667-8bc0-9cd15f661f03.wgs.tumor_normal.gatk4_mutect2.raw_somatic_mutation.vcf.gz	6efdc891f815b61a4616ed1b0febfbdd	2297630	released
4c050a4f-bd1b-4710-9705-3a7829204d53	3ea41211-d69b-47a5-9fb4-49758587b9bb.wxs.mutect2.raw_somatic_mutation.vcf.gz	531b43ce570b605c81affbd3a8a1b876	1349708	released
e6730a44-c411-441b-a4e2-9e2724a75606	FAMED_p_TCGAb66and76_SNP_N_GenomeWideSNP_6_F05_729990.nocnv_grch38.seg.v2.txt	5f8fc5e50bd648b0fb5cf2dab7ac54f6	19210	released
c0e698ad-789c-4745-87d0-324d2180c1ea	FAMED_p_TCGAb66and76_SNP_N_GenomeWideSNP_6_F05_729990.birdseed.data.txt	2374f716a3a75f12fbfb0d7bca698a9d	20850936	released
960aba7b-ddd3-4094-a39c-a68885216dde	TCGA-COAD.fb0f8d28-8c59-4750-ae62-66e0dd03c53d.ascat3.gene_level_copy_number.v36.tsv	3a3eee4143dbdba2b2e1aaa8a02e8f00	3445505	released
